,tweet_id,favorite_count,retweet_count
1995-12-10 16:54:53.328580609,818614493328580608,10821,2927
1995-12-10 20:26:50.458333184,818627210458333184,24295,8422
1995-12-11 01:42:44.899774465,818646164899774464,0,23639
1995-12-15 05:20:03.107983360,819004803107983360,94339,41455
1995-12-15 05:46:40.881917954,819006400881917952,49343,21394
1995-12-15 08:15:31.746349057,819015331746349056,0,21394
1995-12-15 08:15:37.530290176,819015337530290176,0,41455
1995-12-17 19:14:48.460238848,819227688460238848,25294,7586
1995-12-17 22:09:41.065359361,819238181065359360,2512,454
1995-12-19 04:25:04.292290561,819347104292290560,7910,1361
1995-12-21 23:25:59.383371776,819588359383371776,10474,2227
1995-12-23 09:36:02.133872643,819711362133872640,14722,3549
1995-12-25 20:43:15.358416896,819924195358416896,14085,5499
1995-12-26 04:30:36.453363712,819952236453363712,5835,1338
1995-12-26 21:36:21.606658049,820013781606658048,0,1338
1995-12-27 15:37:05.395449857,820078625395449856,21675,7117
1995-12-30 09:10:33.777061888,820314633777061888,3659,639
1995-12-31 21:51:59.150292993,820446719150292992,0,2925
1996-01-01 11:13:08.566847489,820494788566847488,0,639
1996-01-03 17:29:36.645140481,820690176645140480,13372,3650
1996-01-04 10:01:56.845686786,820749716845686784,34539,11278
1996-01-05 10:22:37.901512704,820837357901512704,0,7586
1996-01-07 19:55:31.881721856,821044531881721856,13849,2587
1996-01-08 13:29:45.811234820,821107785811234816,10506,2422
1996-01-09 01:05:54.670182400,821149554670182400,9569,2275
1996-01-09 02:10:21.864615936,821153421864615936,275,10
1996-01-12 00:39:42.352777218,821407182352777216,12901,4945
1996-01-12 04:35:20.206483457,821421320206483456,0,6336
1996-01-13 08:48:09.702862852,821522889702862848,8765,1998
1996-01-16 04:18:43.262631936,821765923262631936,9217,1873
1996-01-16 17:33:59.212650496,821813639212650496,0,3771
1996-01-17 13:41:16.407029760,821886076407029760,12414,2646
1996-01-20 18:37:44.745328640,822163064745328640,0,5460
1996-01-21 17:20:16.520155136,822244816520155136,38328,11167
1996-01-24 05:55:44.365645825,822462944365645824,31336,16774
1996-01-24 13:10:57.087389700,822489057087389696,19830,7246
1996-01-25 22:52:41.945911296,822610361945911296,16121,3351
1996-01-26 09:06:52.903690241,822647212903690240,0,7246
1996-01-28 19:58:54.160621569,822859134160621568,14415,2579
1996-01-28 23:48:21.745569793,822872901745569792,144157,49732
1996-01-30 04:15:15.408461824,822975315408461824,18890,3887
1996-02-02 13:59:54.223824897,823269594223824896,0,11167
1996-02-03 04:44:38.127919110,823322678127919104,17198,4551
1996-02-03 07:44:49.516937216,823333489516937216,766,30
1996-02-06 04:31:55.634085888,823581115634085888,14219,2991
1996-02-07 13:16:42.998870016,823699002998870016,13680,2724
1996-02-07 18:50:02.937630720,823719002937630720,0,12727
1996-02-10 08:07:08.516474880,823939628516474880,11604,3063
1996-02-11 07:52:38.776213504,824025158776213504,5196,671
1996-02-14 11:24:08.279236611,824297048279236608,16387,4372
1996-02-14 19:20:13.288833024,824325613288833024,12827,11683
1996-02-18 17:18:46.340194305,824663926340194304,10975,1958
1996-02-20 00:12:06.675836928,824775126675836928,16311,3983
1996-02-20 06:06:20.199809024,824796380199809024,0,6190
1996-02-22 22:03:10.719483904,825026590719483904,6929,1453
1996-02-24 00:04:16.414846976,825120256414846976,0,1453
1996-02-24 07:39:51.692263424,825147591692263424,19952,5163
1996-02-28 19:17:56.884762624,825535076884762624,56639,19404
1996-03-03 05:07:24.528148480,825829644528148480,13858,2807
1996-03-03 18:08:32.159186944,825876512159186944,11381,2108
1996-03-06 12:27:52.272650244,826115272272650240,17082,3540
1996-03-07 13:19:48.643753985,826204788643753984,5291,1058
1996-03-07 23:14:54.070030336,826240494070030336,14438,2921
1996-03-10 16:52:53.533745153,826476773533745152,20036,4730
1996-03-12 02:39:25.270007810,826598365270007808,10968,2650
1996-03-12 02:46:39.820865537,826598799820865536,5568,288
1996-03-12 07:23:00.357632002,826615380357632000,0,4440
1996-03-15 00:13:41.049180160,826848821049180160,39781,11597
1996-03-16 06:44:13.328592898,826958653328592896,23468,5641
1996-03-19 01:46:16.799354881,827199976799354880,11520,2523
1996-03-20 12:29:08.884643840,827324948884643840,17274,3437
1996-03-23 17:02:00.311402496,827600520311402496,8061,1060
1996-03-24 07:51:45.312006145,827653905312006144,16783,3373
1996-03-27 13:30:04.142436356,827933404142436352,21916,5883
1996-03-28 11:14:40.017821696,828011680017821696,11258,2405
1996-03-28 20:55:55.563323392,828046555563323392,12796,3209
1996-04-01 12:29:31.580813312,828361771580813312,2379,192
1996-04-01 15:30:45.993398273,828372645993398272,13593,3284
1996-04-01 16:35:05.180889089,828376505180889088,8026,1191
1996-04-01 18:00:36.999917570,828381636999917568,13708,2494
1996-04-02 01:31:17.031882754,828408677031882752,8301,1441
1996-04-02 01:49:03.546925057,828409743546925056,6827,1288
1996-04-04 20:33:49.636317184,828650029636317184,10338,1511
1996-04-05 12:51:54.936930305,828708714936930304,39751,12623
1996-04-06 05:59:05.708580865,828770345708580864,27750,6617
1996-04-06 14:39:11.087042563,828801551087042560,0,3828
1996-04-09 01:06:00.981237760,829011960981237760,57513,18254
1996-04-10 13:05:28.400556032,829141528400556032,26624,8351
1996-04-13 05:45:41.691346946,829374341691346944,37634,10500
1996-04-14 02:45:46.868879360,829449946868879360,11391,2289
1996-04-14 17:13:15.190984704,829501995190984704,34432,11956
1996-04-18 21:03:16.166877184,829861396166877184,13283,2205
1996-04-19 01:56:22.036299777,829878982036299776,0,5641
1996-04-21 14:36:40.375152640,830097400375152640,10667,3385
1996-04-22 11:40:39.259324417,830173239259324416,0,6417
1996-04-27 05:35:20.585068544,830583320585068544,72526,18932
1996-05-01 13:09:29.170665475,830956169170665472,8631,1699
1996-05-05 02:17:07.380748289,831262627380748288,12902,2308
1996-05-05 15:16:58.084069378,831309418084069376,12673,2730
1996-05-05 17:06:19.191906304,831315979191906304,7027,1247
1996-05-05 18:59:45.565769729,831322785565769728,9938,1714
1996-05-08 10:55:30.092285952,831552930092285952,9757,2571
1996-05-09 13:54:11.525054464,831650051525054464,7786,2190
1996-05-09 19:34:09.226514432,831670449226514432,11328,2033
1996-05-12 14:33:20.680497154,831911600680497152,29971,7324
1996-05-12 18:49:48.323639298,831926988323639296,368,37
1996-05-12 22:22:57.352105988,831939777352105984,25999,6902
1996-05-14 00:13:22.820481025,832032802820481024,19320,5229
1996-05-14 02:20:43.403784192,832040443403784192,0,10910
1996-05-14 15:42:56.586297345,832088576586297344,72,2
1996-05-16 03:02:06.631055365,832215726631055360,0,10494
1996-05-16 03:05:09.146226688,832215909146226688,0,6933
1996-05-16 19:04:00.279240704,832273440279240704,12228,2613
1996-05-17 21:51:17.331693569,832369877331693568,18563,3584
1996-05-18 05:32:23.355072512,832397543355072512,12952,2497
1996-05-20 23:48:14.638288896,832636094638288896,17165,3157
1996-05-21 02:25:25.019123713,832645525019123712,3148,581
1996-05-21 12:40:57.690300417,832682457690300416,12859,3309
1996-05-22 09:28:32.314028032,832757312314028032,18208,4051
1996-05-22 12:46:21.346996225,832769181346996224,0,44
1996-05-25 04:22:31.111966721,832998151111966720,14387,2487
1996-05-26 15:31:34.597443584,833124694597443584,21864,5430
1996-05-30 18:07:24.947025920,833479644947025920,16058,2310
1996-06-02 13:41:41.757046785,833722901757046784,22330,3579
1996-06-02 16:18:59.549220864,833732339549220864,0,244
1996-06-03 18:21:43.416520705,833826103416520704,16550,3848
1996-06-04 04:38:06.058651648,833863086058651648,14474,2683
1996-06-06 18:39:39.323871233,834086379323871232,14111,2475
1996-06-06 19:39:26.724603904,834089966724603904,10848,2383
1996-06-07 17:09:04.700198914,834167344700198912,16986,4063
1996-06-08 04:55:20.923721728,834209720923721728,22276,5374
1996-06-11 01:54:13.273591808,834458053273591808,10388,1869
1996-06-11 07:23:29.192075265,834477809192075264,0,11956
1996-06-12 10:07:33.763584002,834574053763584000,14807,2832
1996-06-14 21:03:57.630337024,834786237630337024,22707,6076
1996-06-16 13:27:13.769889797,834931633769889792,11695,1846
1996-06-19 02:47:14.251116546,835152434251116544,24238,3387
1996-06-19 08:26:23.151792128,835172783151792128,28175,6423
1996-06-20 04:53:59.529840640,835246439529840640,2240,81
1996-06-20 09:48:18.648616962,835264098648616960,8380,1899
1996-06-20 19:12:10.240217089,835297930240217088,17656,3335
1996-06-20 22:18:14.223372289,835309094223372288,0,23539
1996-06-23 13:27:48.978302976,835536468978302976,0,1899
1996-06-24 00:02:27.218894849,835574547218894848,19200,4059
1996-06-25 06:48:05.446955009,835685285446955008,0,9156
1996-06-28 22:31:17.879255040,836001077879255040,20628,4837
1996-07-01 22:28:08.725786625,836260088725786624,22895,4776
1996-07-03 07:54:37.523124226,836380477523124224,15863,3284
1996-07-03 12:43:14.269200385,836397794269200384,0,30762
1996-07-06 10:27:33.927522308,836648853927522304,0,615
1996-07-06 18:29:18.902222849,836677758902222848,13592,2474
1996-07-07 15:31:56.572119041,836753516572119040,20741,5150
1996-07-10 09:12:48.035819520,836989968035819520,13706,2563
1996-07-10 15:29:47.749474308,837012587749474304,0,85
1996-07-11 18:36:50.464448512,837110210464448512,17257,2685
1996-07-14 17:44:44.874571778,837366284874571776,22758,5909
1996-07-15 22:54:16.429613056,837471256429613056,13806,2575
1996-07-16 01:57:29.356513284,837482249356513280,4150,490
1996-07-19 23:49:27.694528512,837820167694528512,36844,8769
1996-07-23 01:05:03.487373313,838083903487373312,18959,3509
1996-07-23 01:37:19.343206401,838085839343206400,149,0
1996-07-23 19:31:17.551247360,838150277551247360,1805,361
1996-07-24 09:45:03.651401729,838201503651401728,0,11278
1996-07-27 14:06:27.338051585,838476387338051584,24336,5380
1996-07-28 13:44:53.054533637,838561493054533632,11743,1478
1996-07-31 16:52:27.270979586,838831947270979584,0,12363
1996-08-01 16:21:29.579200512,838916489579200512,0,37
1996-08-01 17:46:30.096166913,838921590096166912,12028,2309
1996-08-02 02:29:54.649550848,838952994649550848,21083,4437
1996-08-05 10:11:11.831150596,839239871831150592,29272,7297
1996-08-06 00:16:40.511926273,839290600511926272,0,157
1996-08-09 00:08:46.359670784,839549326359670784,29593,8652
1996-08-14 02:37:51.299457024,839990271299457024,14436,2550
1996-08-17 07:46:44.936019968,840268004936019968,20694,6375
1996-08-18 12:18:01.858686976,840370681858686976,17691,5062
1996-08-21 12:58:57.062862849,840632337062862848,9647,1944
1996-08-22 06:51:29.258311684,840696689258311680,13217,1097
1996-08-22 07:23:56.975636481,840698636975636480,196,3
1996-08-22 15:47:53.075638272,840728873075638272,0,17956
1996-08-23 00:47:28.237133825,840761248237133824,0,1944
1996-08-26 16:30:06.473256960,841077006473256960,24592,5882
1996-08-29 10:31:05.196081154,841314665196081152,17042,5220
1996-08-29 12:02:36.043304961,841320156043304960,21151,6005
1996-08-30 21:17:38.740625411,841439858740625408,13573,4092
1996-09-02 16:09:45.030541313,841680585030541312,27487,8601
1996-09-04 10:46:33.020538882,841833993020538880,0,17107
1996-09-07 16:53:35.311396866,842115215311396864,15025,3335
1996-09-08 06:18:52.590374912,842163532590374912,26251,6441
1996-09-12 13:39:50.457499648,842535590457499648,19370,3867
1996-09-15 05:28:31.967449089,842765311967449088,7231,1417
1996-09-16 03:58:15.480000512,842846295480000512,16260,3947
1996-09-20 16:05:43.001513987,843235543001513984,23021,6718
1996-09-24 22:33:14.117681152,843604394117681152,18080,3027
1996-09-27 20:40:43.873095681,843856843873095680,22905,5132
1996-09-29 07:10:21.012017153,843981021012017152,16138,3223
1996-10-02 02:36:28.422217728,844223788422217728,14575,2419
1996-10-06 05:41:51.645339650,844580511645339648,17619,3467
1996-10-07 16:13:08.403113984,844704788403113984,41427,11432
1996-10-10 18:56:53.909606400,844973813909606400,16164,3547
1996-10-10 20:32:24.864018432,844979544864018432,14549,2855
1996-10-12 05:32:39.547420673,845098359547420672,0,8487
1996-10-14 15:28:02.940190720,845306882940190720,24924,5942
1996-10-15 16:30:57.150107648,845397057150107648,8139,2026
1996-10-16 09:44:36.796616705,845459076796616704,0,14763
1996-10-18 22:32:23.972139009,845677943972139008,26799,5268
1996-10-20 11:47:22.753855489,845812042753855488,31267,9673
1996-10-23 03:55:36.437604353,846042936437604352,17063,3171
1996-10-24 06:48:33.627017216,846139713627017216,32829,10789
1996-10-24 10:42:45.933735936,846153765933735936,33903,10012
1996-10-28 12:33:05.330044928,846505985330044928,15096,3417
1996-10-28 14:47:31.647705089,846514051647705088,47711,12807
1996-11-01 19:00:17.362120707,846874817362120704,21400,4330
1996-11-04 14:03:07.444137987,847116187444137984,22809,3513
1996-11-05 01:26:46.088847362,847157206088847360,21286,6447
1996-11-06 03:30:39.262605312,847251039262605312,21728,4710
1996-11-10 06:09:35.596138505,847606175596138496,19935,3708
1996-11-10 09:14:42.490613760,847617282490613760,7461,459
1996-11-12 23:53:31.428974592,847842811428974592,5851,1486
1996-11-14 09:13:05.489326080,847962785489326080,24977,5641
1996-11-14 11:39:34.464610304,847971574464610304,0,471
1996-11-14 13:41:05.427394560,847978865427394560,0,3584
1996-11-17 06:28:31.729840128,848212111729840128,17379,3379
1996-11-17 06:54:30.039564288,848213670039564288,8702,818
1996-11-18 13:49:19.059550208,848324959059550208,26304,5046
1996-11-22 19:22:31.926992896,848690551926992896,26761,4736
1996-11-26 23:45:19.805034497,849051919805034496,44494,9311
1996-11-30 06:49:03.269576704,849336543269576704,12108,2068
1996-12-01 03:51:42.885593088,849412302885593088,16837,3431
1996-12-04 02:54:54.696017920,849668094696017920,0,5430
1996-12-05 09:09:26.551130114,849776966551130112,32300,8334
1996-12-08 04:36:30.995546112,850019790995546112,21668,5364
1996-12-09 15:33:42.816686080,850145622816686080,17305,4172
1996-12-11 19:46:07.704068097,850333567704068096,3606,363
1996-12-12 08:43:15.714523136,850380195714523136,13818,2856
1996-12-16 16:27:22.995093505,850753642995093504,32904,10167
1996-12-22 03:21:28.060895234,851224888060895232,21833,6243
1996-12-24 22:00:19.735769094,851464819735769088,25633,7710
1996-12-26 09:14:20.324737024,851591660324737024,17100,3771
1996-12-29 12:09:45.021730816,851861385021730816,0,23
1996-12-30 13:51:42.622658560,851953902622658560,0,10500
1997-01-02 07:21:19.701164033,852189679701164032,12079,1717
1997-01-02 17:28:06.759018497,852226086759018496,21085,7433
1997-01-03 17:09:24.735569921,852311364735569920,34891,10777
1997-01-06 12:24:07.878664193,852553447878664192,17270,3817
1997-01-07 21:30:15.818899456,852672615818899456,15713,2333
1997-01-10 16:04:02.202992640,852912242202992640,9504,2000
1997-01-10 22:46:45.516943360,852936405516943360,0,2190
1997-01-15 03:45:58.564483072,853299958564483072,16315,3860
1997-01-19 01:59:07.608842240,853639147608842240,36677,11040
1997-01-20 11:48:00.890318849,853760880890318848,30052,6275
1997-01-23 09:02:52.552949760,854010172552949760,16957,3387
1997-01-24 15:39:17.044912130,854120357044912128,33458,8131
1997-01-27 11:40:24.396361728,854365224396361728,19776,5066
1997-01-28 20:13:14.044301312,854482394044301312,30715,7440
1997-01-31 17:45:16.440526848,854732716440526848,23896,6563
1997-02-05 10:24:01.867124737,855138241867124736,0,49
1997-02-06 16:08:43.840757760,855245323840757760,0,6441
1997-02-09 03:37:33.768019968,855459453768019968,31289,8850
1997-02-13 07:15:17.272018944,855818117272018944,27730,5843
1997-02-13 16:30:53.814013952,855851453814013952,47293,18903
1997-02-13 18:14:58.524602368,855857698524602368,12349,2273
1997-02-13 18:55:36.149123072,855860136149123072,4999,1104
1997-02-13 19:37:31.834028034,855862651834028032,361,28
1997-02-18 16:07:08.240666624,856282028240666624,28760,6735
1997-02-18 17:48:04.350160898,856288084350160896,536,17
1997-02-19 05:40:35.276025856,856330835276025856,0,722
1997-02-21 12:03:30.513747968,856526610513747968,12307,2018
1997-02-21 16:50:23.941562368,856543823941562368,16948,3081
1997-02-22 09:16:33.587888130,856602993587888128,0,11432
1997-02-27 07:50:23.797047296,857029823797047296,19670,4284
1997-02-27 16:48:23.051644929,857062103051644928,0,181
1997-03-01 11:14:51.891077121,857214891891077120,240,20
1997-03-02 00:39:20.327368704,857263160327368704,20773,4836
1997-03-03 12:50:04.942143489,857393404942143488,6147,1744
1997-03-07 14:53:28.056729600,857746408056729600,35583,11308
1997-03-10 10:33:10.357356544,857989990357356544,16743,2756
1997-03-11 19:18:53.456039936,858107933456039936,16332,3102
1997-03-16 00:20:35.011153920,858471635011153920,22328,5163
1997-03-20 07:38:45.470990336,858843525470990336,16119,3698
1997-03-20 12:19:50.427611136,858860390427611136,0,8652
1997-03-22 23:50:03.037188101,859074603037188096,35139,14478
1997-03-24 09:49:38.902773760,859196978902773760,93377,32198
1997-03-29 03:56:51.541651456,859607811541651456,19251,1672
1997-03-31 23:39:38.198683649,859851578198683648,15923,3719
1997-04-01 19:55:26.012018688,859924526012018688,19781,4273
1997-04-04 18:13:13.139703809,860177593139703808,0,32766
1997-04-04 20:14:09.394610176,860184849394610176,17260,6200
1997-04-05 21:43:03.193509888,860276583193509888,18923,3682
1997-04-08 18:35:05.164394496,860524505164394496,24404,5587
1997-04-09 05:29:33.140209665,860563773140209664,7766,2286
1997-04-13 09:33:55.999428608,860924035999428608,0,868
1997-04-14 01:34:34.716409858,860981674716409856,0,2286
1997-04-14 08:05:13.778896900,861005113778896896,17294,4033
1997-04-17 14:48:51.465048066,861288531465048064,17773,4414
1997-04-18 17:18:17.657036800,861383897657036800,37268,11318
1997-04-26 23:23:12.088072192,862096992088072192,77074,24643
1997-05-01 03:33:10.147678208,862457590147678208,21207,5256
1997-05-04 05:08:45.377298433,862722525377298432,17580,3735
1997-05-05 11:22:51.563274240,862831371563274240,19773,5352
1997-05-08 03:34:31.531167744,863062471531167744,8820,2620
1997-05-08 08:19:07.188785154,863079547188785152,9007,1163
1997-05-12 08:58:35.083354112,863427515083354112,2328,103
1997-05-12 10:15:00.342583297,863432100342583296,24504,5561
1997-05-12 21:16:22.782697472,863471782782697472,0,2620
1997-05-13 19:51:21.350529029,863553081350529024,15733,4391
1997-05-17 22:16:57.377173506,863907417377173504,21215,4357
1997-05-21 06:49:58.364647424,864197398364647424,31035,9429
1997-05-22 05:39:28.663928832,864279568663928832,15018,3214
1997-05-29 02:33:26.498414592,864873206498414592,33239,9194
1997-05-30 15:38:51.092295680,865006731092295680,28758,8070
1997-06-03 17:36:33.868664832,865359393868664832,27190,5258
1997-06-07 21:15:53.858494464,865718153858494464,26292,5881
1997-06-12 05:48:47.597207552,866094527597207552,0,8769
1997-06-15 00:36:04.761202691,866334964761202688,53972,15199
1997-06-16 08:45:05.531457537,866450705531457536,124712,36864
1997-06-19 02:20:24.827068416,866686824827068416,19829,3653
1997-06-19 11:44:44.873056260,866720684873056256,20612,5064
1997-06-23 07:38:40.902168576,867051520902168576,33000,8255
1997-06-23 13:30:53.475098625,867072653475098624,0,132
1997-06-27 14:16:46.826221569,867421006826221568,16539,2635
1997-07-01 16:35:46.302451713,867774946302451712,34738,7643
1997-07-03 03:28:15.410671616,867900495410671616,24688,4359
1997-07-10 16:31:18.524837888,868552278524837888,10393,2187
1997-07-11 12:01:35.443632128,868622495443632128,27943,6161
1997-07-11 16:44:37.480148993,868639477480148992,0,2187
1997-07-14 11:39:57.819494401,868880397819494400,66912,15071
1997-07-18 12:13:13.411051520,869227993411051520,20850,3943
1997-07-22 18:37:25.499047938,869596645499047936,16280,3256
1997-07-24 00:09:17.897576449,869702957897576448,28757,6572
1997-07-24 19:27:00.881756160,869772420881756160,43160,10446
1997-07-28 04:13:16.459192321,870063196459192320,37317,8650
1997-07-31 00:29:59.962521604,870308999962521600,22184,4300
1997-07-31 18:34:09.280663552,870374049280663552,84011,27163
1997-08-04 00:58:37.836468226,870656317836468224,12660,2757
1997-08-04 20:25:14.365509632,870726314365509632,120,3
1997-08-05 18:05:17.367881728,870804317367881728,34164,6443
1997-08-08 09:30:28.920680449,871032628920680448,22995,3924
1997-08-09 04:55:20.638267392,871102520638267392,21220,5661
1997-08-09 22:36:19.821445120,871166179821445120,0,5882
1997-08-13 23:45:27.908634625,871515927908634624,20505,3560
1997-08-16 20:15:21.631449091,871762521631449088,20546,3590
1997-08-18 04:49:14.684805121,871879754684805120,38622,11623
1997-08-21 00:18:44.285648897,872122724285648896,34904,8377
1997-08-22 14:55:13.294495745,872261713294495744,34690,6528
1997-08-25 05:29:39.161796608,872486979161796608,41113,9255
1997-08-26 18:40:04.844003328,872620804844003328,21061,3827
1997-08-27 07:59:50.621863937,872668790621863936,0,30
1997-08-29 02:11:23.541237760,872820683541237760,14877,3810
1997-08-30 18:51:44.147763200,872967104147763200,27708,5562
1997-09-02 15:22:55.632977920,873213775632977920,7366,1635
1997-09-04 01:49:08.698140672,873337748698140672,0,1635
1997-09-06 21:11:23.840344065,873580283840344064,24522,4050
1997-09-11 21:23:16.292530176,874012996292530176,35062,10764
1997-09-12 09:46:02.936811520,874057562936811520,22883,4059
1997-09-15 04:13:03.580663808,874296783580663808,26339,4231
1997-09-16 18:33:38.259525634,874434818259525632,0,15199
1997-09-19 14:41:37.055178752,874680097055178752,28148,4764
1997-09-23 13:26:51.251597312,875021211251597312,25732,4819
1997-09-24 10:33:12.612077568,875097192612077568,27669,6210
1997-09-24 23:38:09.856114688,875144289856114688,22134,5043
1997-10-01 23:16:07.867523072,875747767867523072,25451,4403
1997-10-06 06:44:35.196170240,876120275196170240,28158,4805
1997-10-10 11:47:33.909872640,876484053909872640,18944,2466
1997-10-11 02:41:06.061221889,876537666061221888,23615,4712
1997-10-14 14:08:40.628539392,876838120628539392,20876,3449
1997-10-18 19:10:37.425926144,877201837425926144,27391,5731
1997-10-20 03:07:01.321428993,877316821321428992,27609,5314
1997-10-22 21:37:26.731214848,877556246731214848,23004,3913
1997-10-23 12:52:52.832227328,877611172832227328,0,82
1997-10-24 23:41:12.329191424,877736472329191424,80750,19654
1997-10-28 16:53:33.040115712,878057613040115712,42402,7015
1997-10-31 07:05:11.006478336,878281511006478336,7829,1325
1997-10-31 16:41:50.768087041,878316110768087040,0,6822
1997-11-01 17:19:37.348136964,878404777348136960,0,1325
1997-11-04 00:51:47.211726852,878604707211726848,30547,7412
1997-11-06 00:28:13.423087618,878776093423087616,19541,4224
1997-11-08 16:57:09.531029506,879008229531029504,19113,2748
1997-11-09 04:45:49.262655488,879050749262655488,22780,4825
1997-11-10 02:56:19.576475649,879130579576475648,0,7015
1997-11-12 23:14:52.567855104,879376492567855104,16901,3178
1997-11-13 10:10:18.425184262,879415818425184256,106821,45098
1997-11-14 07:20:40.517615616,879492040517615616,23598,3256
1997-11-16 09:58:39.642796034,879674319642796032,314,10
1997-11-18 14:14:24.715927552,879862464715927552,22461,3574
1997-11-21 07:03:02.870896641,880095782870896640,27848,4444
1997-11-22 17:52:07.280381952,880221127280381952,27319,4329
1997-11-25 13:50:32.366813184,880465832366813184,28762,6413
1997-11-30 06:47:28.815771648,880872448815771648,21488,3909
1997-12-01 00:22:42.899988482,880935762899988480,17146,2837
1997-12-04 20:47:24.196462592,881268444196462592,23255,5251
1997-12-07 23:06:44.380872706,881536004380872704,49865,16297
1997-12-09 02:08:20.179243008,881633300179243008,129,7
1997-12-09 11:23:15.344535552,881666595344535552,50995,10909
1997-12-12 06:03:00.714921986,881906580714921984,24498,3454
1997-12-13 20:44:30.035918850,882045870035918848,29602,5091
1997-12-16 10:28:30.199369728,882268110199369728,45346,11834
1997-12-20 14:14:30.321602560,882627270321602560,28110,6210
1997-12-22 03:51:34.511734784,882762694511734784,28572,5016
1997-12-24 19:34:40.364220416,882992080364220416,24153,4022
1997-12-26 06:30:36.046086144,883117836046086144,37536,6804
1997-12-29 01:58:10.899218434,883360690899218432,22735,3761
1997-12-30 11:54:06.933004288,883482846933004288,46362,10186
1998-01-03 14:35:22.936631299,883838122936631296,22082,3517
1998-01-07 08:44:30.584377345,884162670584377344,20544,3048
1998-01-08 08:24:38.851493888,884247878851493888,73584,20810
1998-01-10 14:16:45.382717440,884441805382717440,27220,5768
1998-01-11 23:54:52.145688576,884562892145688576,24511,5020
1998-01-15 15:05:53.390489601,884876753390489600,28188,5964
1998-01-16 04:38:41.741709313,884925521741709312,78223,18880
1998-01-18 23:53:39.883638784,885167619883638784,22127,4460
1998-01-20 15:53:12.912609280,885311592912609280,0,18932
1998-01-23 01:29:31.528720385,885518971528720384,20586,3837
1998-01-23 04:15:43.205470208,885528943205470208,36300,6562
1998-01-28 10:53:20.019947520,885984800019947520,33004,6941
1998-01-29 06:09:20.059072513,886054160059072512,0,105
1998-01-31 14:53:04.151887873,886258384151887872,28202,6409
1998-01-31 17:16:49.285017600,886267009285017600,117,4
1998-02-01 20:49:04.734445568,886366144734445568,21300,3249
1998-02-05 12:05:36.477933568,886680336477933568,22616,4551
1998-02-06 03:48:00.519319552,886736880519319552,12184,3365
1998-02-09 00:13:53.522544640,886983233522544640,35489,7925
1998-02-10 09:03:12.804085760,887101392804085760,30811,6077
1998-02-13 04:13:37.045368832,887343217045368832,33940,10597
1998-02-14 16:32:37.103951883,887473957103951872,69707,18607
1998-02-15 04:32:19.158093824,887517139158093824,46584,11889
1998-02-17 08:48:09.381826560,887705289381826560,30444,5502
1998-02-21 16:27:14.458587136,888078434458587136,21955,3584
1998-02-27 04:49:22.724278272,888554962724278272,20098,3668
1998-03-02 02:16:29.199671297,888804989199671296,25805,4447
1998-03-03 09:27:18.123831296,888917238123831296,29316,4593
1998-03-07 13:54:01.981685760,889278841981685760,25502,5546
1998-03-10 11:58:55.344209921,889531135344209920,15220,2272
1998-03-11 17:53:57.579907072,889638837579907072,27403,4632
1998-03-12 01:16:28.333682689,889665388333682688,48356,10258
1998-03-14 13:08:16.479866881,889880896479866880,28001,5062
1998-03-16 00:03:28.113172480,890006608113172480,30876,7479
1998-03-18 16:57:35.349198849,890240255349198848,32207,7566
1998-03-22 23:26:25.150312448,890609185150312448,27993,4338
1998-03-24 08:46:21.411237888,890729181411237888,66109,19277
1998-03-27 04:11:53.173991426,890971913173991424,11951,2116
1998-03-28 12:25:50.875897856,891087950875897856,20388,3178
1998-03-31 06:59:18.926688256,891327558926688256,40643,9577
1998-04-04 11:32:37.279858688,891689557279858688,42482,8798
1998-04-05 22:26:21.378084864,891815181378084864,25257,4241
1998-04-10 03:03:41.306343426,892177421306343424,33504,6387
1998-04-12 22:37:23.555336193,892420643555336192,39129,8700
